image_id,image_path,group,subgroup,event_name,image_caption,image_tags
img_01742,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG20250911205743.jpg,College,trips,dandeli (11 sep 25),a man with a beard is looking at his cell phone,"beard looking, man beard, cell phone, beard, looking cell"
img_01743,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG20250911205747.jpg,College,trips,dandeli (11 sep 25),a man in a blue shirt is looking at his cell phone,"man blue, blue shirt, cell phone, shirt looking, looking cell"
img_01744,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG20250911205751.jpg,College,trips,dandeli (11 sep 25),a man in a black shirt is looking at his cell phone,"black shirt, cell phone, shirt looking, man black, looking cell"
img_01745,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG20250912151551_01.jpg,College,trips,dandeli (11 sep 25),a person taking a picture of themselves in a mirror,"picture mirror, mirror, taking picture, person taking, person"
img_01746,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG_20250917_160848.jpg,College,trips,dandeli (11 sep 25),a man with a beard talking on a cell phone,"beard talking, man beard, beard, cell phone, talking cell"
img_01747,D:\Personal\PHOTOS\College\Trips\Dandeli (11 Sep 25)\IMG_20250929_235047.jpg,College,trips,dandeli (11 sep 25),a man standing next to a bunch of green bananas,"green bananas, bananas, man standing, standing, standing bunch"
img_01748,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453826-IMG-20240124-WA0005.jpg,College,trips,goa trip ( 23 jan 24),a person standing on a beach holding an umbrella,"holding umbrella, standing beach, person standing, umbrella, beach holding"
img_01749,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453826-IMG-20240124-WA0045.jpg,College,trips,goa trip ( 23 jan 24),people walking on a bridge with a train passing by,"bridge train, walking bridge, train passing, people walking, bridge"
img_01750,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453826-IMG20240124215256.jpg,College,trips,goa trip ( 23 jan 24),a black and white photo of a dark room,"dark room, photo dark, white photo, room, dark"
img_01751,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453826-IMG20240124215302.jpg,College,trips,goa trip ( 23 jan 24),a blurry photo of a dark night,"photo dark, blurry photo, dark night, blurry, night"
img_01752,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453826-IMG20240124215304.jpg,College,trips,goa trip ( 23 jan 24),a blurry photo of a dark night,"photo dark, blurry photo, dark night, blurry, night"
img_01753,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\.trashed-1715453855-IMG-20240123-WA0026.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing around each other,"crowd people, people standing, crowd, people, standing"
img_01754,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0005.jpg,College,trips,goa trip ( 23 jan 24),a man sitting in a car looking out a window,"car looking, sitting car, looking window, man sitting, window"
img_01755,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0007.jpg,College,trips,goa trip ( 23 jan 24),a man looking out the window of a bus,"window bus, man looking, looking window, bus, window"
img_01756,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0013.jpg,College,trips,goa trip ( 23 jan 24),a man looking out the window of a bus,"window bus, man looking, looking window, bus, window"
img_01757,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0017.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing around a building,"people standing, crowd people, standing building, crowd, people"
img_01758,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0018.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing next to each other,"people standing, crowd people, crowd, people, standing"
img_01759,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0019.jpg,College,trips,goa trip ( 23 jan 24),a large group of people standing in front of a building,"people standing, standing building, group people, large group, standing"
img_01760,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0020.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing around each other,"crowd people, people standing, crowd, people, standing"
img_01761,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0021.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing around each other,"crowd people, people standing, crowd, people, standing"
img_01762,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0023.jpg,College,trips,goa trip ( 23 jan 24),a large group of people sitting around a table,"people sitting, sitting table, large group, group people, table"
img_01763,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0024.jpg,College,trips,goa trip ( 23 jan 24),men standing next to each other,"men standing, men, standing"
img_01764,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0025.jpg,College,trips,goa trip ( 23 jan 24),a large group of people standing around a table,"standing table, people standing, group people, large group, people"
img_01765,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0027.jpg,College,trips,goa trip ( 23 jan 24),a large group of people standing together,"people standing, group people, large group, standing, group"
img_01766,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0028.jpg,College,trips,goa trip ( 23 jan 24),a crowd of people standing around a table,"crowd people, standing table, crowd, people standing, table"
img_01767,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0029.jpg,College,trips,goa trip ( 23 jan 24),a large group of people standing around talking on a cell phone,"standing talking, people standing, group people, talking cell, large group"
img_01768,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240123-WA0030.jpg,College,trips,goa trip ( 23 jan 24),a large group of people standing around each other,"people standing, group people, large group, people, group"
img_01769,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0007.jpg,College,trips,goa trip ( 23 jan 24),two young men are standing on a concrete ledge,"concrete ledge, men standing, young men, standing concrete, ledge"
img_01770,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0011.jpg,College,trips,goa trip ( 23 jan 24),a person walking down a street with a camera,"person walking, street camera, walking street, walking, camera"
img_01771,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0015.jpg,College,trips,goa trip ( 23 jan 24),a man on a skateboard in front of a building,"man skateboard, skateboard building, skateboard, building, man"
img_01772,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0019.jpg,College,trips,goa trip ( 23 jan 24),a man and a woman are standing in a parking lot,"standing parking, parking lot, parking, woman standing, man woman"
img_01773,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0023.jpg,College,trips,goa trip ( 23 jan 24),a man standing on a sidewalk next to a train,"sidewalk train, standing sidewalk, man standing, sidewalk, train"
img_01774,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0025.jpg,College,trips,goa trip ( 23 jan 24),a man riding a skateboard next to a train,"skateboard train, riding skateboard, skateboard, man riding, train"
img_01775,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0037.jpg,College,trips,goa trip ( 23 jan 24),a train going down the tracks at night,"tracks night, train going, train, night, going tracks"
img_01776,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0041.jpg,College,trips,goa trip ( 23 jan 24),a train crossing a bridge at night,"train crossing, crossing bridge, bridge night, bridge, train"
img_01777,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0043.jpg,College,trips,goa trip ( 23 jan 24),a train on a train track at night,"train track, track night, train train, train, track"
img_01778,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0047.jpg,College,trips,goa trip ( 23 jan 24),a train at a train station at night,"train station, train train, station night, train, night"
img_01779,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0077.jpg,College,trips,goa trip ( 23 jan 24),two young men standing next to each other,"men standing, young men, standing, men, young"
img_01780,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0083.jpg,College,trips,goa trip ( 23 jan 24),two men standing next to each other at a train station,"men standing, standing train, train station, station, train"
img_01781,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0085.jpg,College,trips,goa trip ( 23 jan 24),three men standing next to each other on a train,"men standing, standing train, train, men, standing"
img_01782,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0105.jpg,College,trips,goa trip ( 23 jan 24),a person standing on a sidewalk with a skateboard,"sidewalk skateboard, standing sidewalk, person standing, skateboard, sidewalk"
img_01783,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0109.jpg,College,trips,goa trip ( 23 jan 24),a man standing on a sidewalk next to a fence,"sidewalk fence, standing sidewalk, man standing, fence, sidewalk"
img_01784,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0113.jpg,College,trips,goa trip ( 23 jan 24),a person standing on the side of a road,"standing road, person standing, road, standing, person"
img_01785,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0115.jpg,College,trips,goa trip ( 23 jan 24),a person standing in a building with a skateboard,"person standing, standing building, building skateboard, skateboard, standing"
img_01786,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0117.jpg,College,trips,goa trip ( 23 jan 24),a person standing in a building with a skateboard,"person standing, standing building, building skateboard, skateboard, standing"
img_01787,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0121.jpg,College,trips,goa trip ( 23 jan 24),a person standing on a street corner,"standing street, street corner, person standing, corner, street"
img_01788,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0123.jpg,College,trips,goa trip ( 23 jan 24),a person standing in the rain with an umbrella,"rain umbrella, standing rain, umbrella, rain, person standing"
img_01789,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0129.jpg,College,trips,goa trip ( 23 jan 24),a man standing on a sidewalk next to a fence,"sidewalk fence, standing sidewalk, man standing, fence, sidewalk"
img_01790,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0133.jpg,College,trips,goa trip ( 23 jan 24),a man standing next to a stop sign,"man standing, stop sign, standing stop, standing, sign"
img_01791,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0137.jpg,College,trips,goa trip ( 23 jan 24),a person standing in a parking lot with a skateboard,"standing parking, person standing, parking lot, lot skateboard, parking"
img_01792,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0141.jpg,College,trips,goa trip ( 23 jan 24),a person standing in front of a train at a train station,"standing train, train station, train train, person standing, train"
img_01793,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0151.jpg,College,trips,goa trip ( 23 jan 24),a man standing next to a woman on a sidewalk,"woman sidewalk, man standing, standing woman, sidewalk, standing"
img_01794,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0155.jpg,College,trips,goa trip ( 23 jan 24),a man standing next to a woman on a sidewalk,"woman sidewalk, man standing, standing woman, sidewalk, standing"
img_01795,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0161.jpg,College,trips,goa trip ( 23 jan 24),a man standing next to a woman holding a skateboard,"holding skateboard, skateboard, man standing, standing woman, woman holding"
img_01796,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0163.jpg,College,trips,goa trip ( 23 jan 24),a man and a woman posing for a picture,"posing picture, posing, woman posing, man woman, picture"
img_01797,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0165.jpg,College,trips,goa trip ( 23 jan 24),a man standing on a street corner holding a skateboard,"holding skateboard, skateboard, man standing, standing street, corner holding"
img_01798,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0167.jpg,College,trips,goa trip ( 23 jan 24),two men standing next to each other on a street,"men standing, standing street, street, standing, men"
img_01799,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0182.jpg,College,trips,goa trip ( 23 jan 24),a river that is surrounded by rocks and boulders,"river surrounded, rocks boulders, surrounded rocks, river, boulders"
img_01800,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0185.jpg,College,trips,goa trip ( 23 jan 24),a river that has some rocks on it,"river rocks, river, rocks"
img_01801,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0187.jpg,College,trips,goa trip ( 23 jan 24),a mountain range with rocks and a waterfall,"rocks waterfall, waterfall, mountain range, range rocks, mountain"
img_01802,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0193.jpg,College,trips,goa trip ( 23 jan 24),men standing next to each other,"men standing, men, standing"
img_01803,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240124-WA0194.jpg,College,trips,goa trip ( 23 jan 24),men standing next to each other,"men standing, men, standing"
img_01804,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0000.jpg,College,trips,goa trip ( 23 jan 24),a view from the top of a hill overlooking the ocean,"overlooking ocean, hill overlooking, view hill, ocean, hill"
img_01805,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0001.jpg,College,trips,goa trip ( 23 jan 24),a dirt road leading up to a hillside,"leading hillside, dirt road, hillside, road leading, road"
img_01806,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0003.jpg,College,trips,goa trip ( 23 jan 24),a large body of water with a few birds flying over it,"water birds, birds flying, birds, flying, body water"
img_01807,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0015.jpg,College,trips,goa trip ( 23 jan 24),a bird standing on top of a sandy beach,"bird standing, standing sandy, bird, sandy beach, sandy"
img_01808,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0016.jpg,College,trips,goa trip ( 23 jan 24),a man standing on top of a sandy beach,"standing sandy, man standing, sandy beach, beach, sandy"
img_01809,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0017.jpg,College,trips,goa trip ( 23 jan 24),a person on a rock climbing up the side of a cliff,"climbing cliff, rock climbing, cliff, climbing, person rock"
img_01810,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0033.jpg,College,trips,goa trip ( 23 jan 24),a sandy beach with a body of water,"sandy beach, beach, beach body, sandy, body water"
img_01811,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0034.jpg,College,trips,goa trip ( 23 jan 24),a sandy beach with a few trees and a body of water,"beach trees, sandy beach, beach, sandy, trees"
img_01812,D:\Personal\PHOTOS\College\Trips\Goa trip ( 23 JAN 24)\IMG-20240125-WA0035.jpg,College,trips,goa trip ( 23 jan 24),a large rock sitting on top of a beach next to the ocean,"large rock, sitting beach, beach ocean, rock sitting, beach"
